Electricity:Facility,ElectricityProduced:Facility,Gas:Facility,DistrictCooling:Facility,DistrictHeating:Facility,District Cooling Chilled Water Rate,District Cooling Mass Flow Rate,District Cooling Inlet Temperature,District Cooling Outlet Temperature,District Heating Hot Water Rate,District Heating Mass Flow Rate,District Heating Inlet Temperature,District Heating Outlet Temperature
1484.565241348811,0,697.576052076607,0,0,0,0,0,0,0,0,0,0
2188.583348497846,0,4077.290191332558,0,0,0,0,0,0,0,0,0,0
1484.4899611760752,0,737.9518518713895,0,0,0,0,0,0,0,0,0,0
2548.2327436894707,0,4082.4589862116763,0,0,0,0,0,0,0,0,0,0
1554.7943478627767,0,729.6124715083445,0,0,0,0,0,0,0,0,0,0
2263.8291427881136,0,3998.8747004537786,0,0,0,0,0,0,0,0,0,0
1652.4432971240112,0,711.7840608029404,0,0,0,0,0,0,0,0,0,0
2600.4900755243066,0,7490.331941468855,0,0,0,0,0,0,0,0,0,0
2533.0353096944136,0,6944.980409528272,0,0,0,0,0,0,0,0,0,0
4399.727969090272,0,7076.460476356269,0,0,0,0,0,0,0,0,0,0
4360.40344972357,0,6401.797922108211,0,0,0,0,0,0,0,0,0,0
4194.601996022907,0,6626.870031036539,0,0,0,0,0,0,0,0,0,0
3924.633402181184,0,6243.181837222878,0,0,0,0,0,0,0,0,0,0
4178.953974662321,0,5773.320021387097,0,0,0,0,0,0,0,0,0,0
3920.8631366396003,0,5057.299607190192,0,0,0,0,0,0,0,0,0,0
4207.370172329229,0,5098.318071386624,0,0,0,0,0,0,0,0,0,0
3919.93686167564,0,4613.4774459269265,0,0,0,0,0,0,0,0,0,0
4155.140897167884,0,4542.079292958334,0,0,0,0,0,0,0,0,0,0
3920.6022573660002,0,4901.274912354188,0,0,0,0,0,0,0,0,0,0
4168.053157286964,0,4768.504081384886,0,0,0,0,0,0,0,0,0,0
4591.0867116956615,0,4671.227862001512,0,0,0,0,0,0,0,0,0,0
2804.1627746190607,0,3749.250880969337,0,0,0,0,0,0,0,0,0,0
2986.1393260215464,0,4009.549098373801,0,0,0,0,0,0,0,0,0,0
1913.2264999589531,0,4756.758511013382,0,0,0,0,0,0,0,0,0,0
2012.1688701728926,0,4998.102859715322,0,0,0,0,0,0,0,0,0,0
2416.1149086377286,0,1961.5653233837538,0,0,0,0,0,0,0,0,0,0
1241.2396757721804,0,130.22540682183669,0,0,0,0,0,0,0,0,0,0
2559.2188901520403,0,3044.731286046788,0,0,0,0,0,0,0,0,0,0
1481.9497924571185,0,518.1047404888133,0,0,0,0,0,0,0,0,0,0
2398.8069479566384,0,3362.0626381404536,0,0,0,0,0,0,0,0,0,0
1594.655504587931,0,320.46432577392693,0,0,0,0,0,0,0,0,0,0
2578.1170689205273,0,6862.380549888093,0,0,0,0,0,0,0,0,0,0
2750.0231614923996,0,6996.835111630766,0,0,0,0,0,0,0,0,0,0
4375.991880114183,0,6664.669016580333,0,0,0,0,0,0,0,0,0,0
4581.574779068389,0,6179.589640403227,0,0,0,0,0,0,0,0,0,0
4165.633975103778,0,6021.567513568898,0,0,0,0,0,0,0,0,0,0
3922.358694362701,0,5572.548832445918,0,0,0,0,0,0,0,0,0,0
